target_name,target_classification,s_ra,s_dec,calib_level,t_min,t_exptime,classification_id
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656906657,-14.71649921492,3,50900.29040509,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656859247,-14.71650861751,3,50900.36856481,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656906675,-14.71649921577,3,50900.4428541667,512.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656906675,-14.71649921577,3,50900.5200763889,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656642242,-14.71642493605,3,50900.2941088,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656642306,-14.71642492465,3,50900.3737106481,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5656583447,-14.71642214712,3,50900.5252616551,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.570078669,-14.71856986023,3,50900.24828704,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5700748558,-14.71855642115,3,50900.3580277778,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5700786702,-14.7185698608,3,50900.4345787037,512.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5700757199,-14.71856848299,3,50900.5095787037,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5701554806,-14.71854429073,3,50900.25199074,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.570170032,-14.71853951739,3,50900.36325231,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5701554788,-14.71854428988,3,50900.51480324,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.56239319,-14.70972931283,3,50900.2226458333,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.56239319,-14.70972931283,3,50900.2979583333,64.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.56239319,-14.70972931283,3,50900.29982639,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.56239319,-14.70972931283,3,50900.3790810185,128.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5623893398,-14.7097135427,3,50900.38168981,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5623833817,-14.70972468399,3,50900.451187581,256.0,62
OH231.8+4.2,STAR-POST-AGB-STAR-EJECTA-ISM-P,115.5700659372,-14.71334870396,3,50900.56383102,1408.0,62
NGC2287-5,STAR-DA,101.6014198989,-20.7689967707,1,48348.3288503819,120.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3394748032,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3787542824,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3845905903,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3913238079,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3947756944,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.4038960995,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48348.4479675926,629.9975,56
NGC2287-5,STAR-DA,101.6016533416,-20.77034948542,1,48348.111118287,60.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1209085995,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1771920949,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1806136921,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1875971875,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1910304051,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.1980035069,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.0536978819,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48348.3230280903,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.1397974884,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.1436853009,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.1495142014,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.1961158218,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.2019447917,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48359.2067883102,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.0061684838,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.0100562847,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.0136456829,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.0619429051,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.065381794,180.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48412.0723723032,72.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.30635,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.311069294,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.3145675926,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.3620878125,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.365609294,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48372.3746601852,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.1051050116,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.160866088,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.1642658912,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.1734354977,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.1771130787,360.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,1,48389.1860077894,144.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48348.2464386921,315.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48359.2127003125,315.0,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48389.2300562153,629.9975,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48372.3814052894,629.9975,56
NGC2287-5,STAR-DA,101.6025,-20.76952777778,2,48412.0782611111,315.0,56
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.77062791,2552.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.83517643,1912.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.86801198,432.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.77062791,4896.0,19
M59-UCD3,GALAXY-DWARF-COMPACT-UNDESIGNATED,190.5455220833,11.64531388889,3,57517.51933851,1470.0,15
M59-UCD3,GALAXY-DWARF-COMPACT-UNDESIGNATED,190.5455220833,11.64531388889,3,57517.50602851,2227.0,15
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52839.31775876,750.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52839.29858061,1210.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52839.29858061,1960.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52670.76086835,2270.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52670.74169021,3640.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52670.76086835,1500.0,19
VCC1903,GALAXY-ELLIPTICAL,190.51,11.64666666667,3,52670.74169021,2420.0,19
M59-UCD3,GALAXY-DWARF-COMPACT-UNDESIGNATED,190.5455220833,11.64531388889,3,57517.5193385069,1470.0,15
VCC1903,GALAXY-ELLIPTICAL,190.5072497676,11.64734529892,3,52839.3012194792,1120.0,19
VCC1903,GALAXY-ELLIPTICAL,190.5072497676,11.64734529892,3,52839.3177587616,750.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.7706278935,2552.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.8351764236,1912.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093333333,11.64681388889,3,53524.8680120023,432.0,19
M-59,GALAXY-ELLIPTICAL,190.5094246897,11.64683165891,3,59752.3014064005,300.0,19
M-59,GALAXY-ELLIPTICAL,190.5094246897,11.64683165885,3,59752.307624537,4652.416,19
VCC1903,GALAXY-ELLIPTICAL,190.5096255868,11.64688397004,3,54169.55039352,1920.005997,19
NGC4621,GALAXY-ELLIPTICAL,190.5092916667,11.64702777778,1,51263.5754185532,8.1,19
NGC4621,GALAXY-ELLIPTICAL,190.5094166667,11.64676666667,1,52000.0964315625,16.1,19
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8772798264,140.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8800576042,140.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8828353819,50.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8849201389,350.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8911701389,350.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.8974201389,350.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9418631597,100.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9439464931,100.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9460298264,30.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9474201389,350.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9536701389,350.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.518227288,11.64780880448,3,49753.9599201389,350.0,23
NGC4621,GALAXY-ELLIPTICAL-NUCLEUS-,190.50499517,11.65432080208,3,51280.8376549421,300.0,23
NGC4621,GALAXY-ELLIPTICAL-NUCLEUS-,190.50499517,11.65432080208,3,51280.8432104977,700.0,23
NGC4621,GALAXY-ELLIPTICAL,190.5042844482,11.65353866807,3,52014.6828112268,400.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5042844482,11.65353866807,3,52014.6890612269,400.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5042844482,11.65353866807,3,52014.6973945602,500.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5042844482,11.65353866807,3,52014.7050334491,700.0,19
VCC1903,GALAXY-ELLIPTICAL,190.517524748,11.65023775369,3,54169.618247338,700.0,19
VCC1903,GALAXY-ELLIPTICAL,190.517524748,11.65023775369,3,54169.6279695602,700.0,19
VCC1903,GALAXY-ELLIPTICAL,190.5175532151,11.65029523814,3,54169.6397751157,700.0,19
NGC4621-NUC,GALAXY-ELLIPTICAL-NUCLEUS-,190.510005555556,11.6466319444444,2,48721.8557574421,60.0,23
NGC4621-NUC,GALAXY-ELLIPTICAL-NUCLEUS-,190.510005555556,11.6466319444444,2,48721.8606199884,300.0,23
NGC4621-NUC,GALAXY-ELLIPTICAL-NUCLEUS-,190.510005555556,11.6466319444444,2,48721.8689533218,300.0,23
NGC4621,GALAXY-ELLIPTICAL-,190.5104217278,11.64691019767,2,48456.5507730671,1195.875,20
NGC4621,GALAXY-ELLIPTICAL-,190.5104217278,11.64691019767,2,48456.6218147338,895.875,20
NGC4621,GALAXY-ELLIPTICAL,190.5094969457,11.64679427774,3,52000.2289308218,2380.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5094166667,11.64676666667,3,52000.1014078704,2141.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5093978723,11.64681908411,3,52000.1620097222,2380.0,19
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.5095,11.64672777778,1,49843.5516232986,403.0,23
NGC4621,GALAXY-ELLIPTICAL,190.5092706902,11.64708415081,3,51263.7205107639,780.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092916667,11.64702777778,3,51263.5821196759,2.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092496165,11.64714078482,3,51263.7303485764,780.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092916667,11.64702777778,3,51263.5856496528,1740.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092916667,11.64702777778,3,51263.7106726042,780.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092698161,11.64708649968,3,51263.6412629977,2600.0,19
NGC4621,GALAXY-ELLIPTICAL,190.5092916667,11.64702777778,1,51263.5809211458,4.0,19
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.5091050876,11.64658844965,1,49843.417253206,90.0,23
NGC4621,GALAXY-ELLIPTICAL,190.5093363877,11.64673905558,3,52000.2958408218,2520.0,19
NGC4621-NUC2,GALAXY-ELLIPTICAL-NUCLEUS-,190.5094854887,11.64677426481,2,49843.6404873032,659.9937744141,23
NGC4621-NUC2,GALAXY-ELLIPTICAL-NUCLEUS-,190.5094854887,11.64677426481,2,49843.6850246875,2409.975097656,23
NGC4621-NUC2,GALAXY-ELLIPTICAL-NUCLEUS-,190.5094854887,11.64677426481,2,49843.7520613079,2389.938720703,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.5095,11.64672777778,2,49843.5634393171,1440.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.5095,11.64672777778,2,49843.6179995023,1320.0,23
NGC4621-NUC1,GALAXY-ELLIPTICAL-NUCLEUS-,190.5095353878,11.64671147592,1,49843.4847533218,1120.0,23
